article_id,n_events,n_nodes,n_edges,dominant_type,has_risk,has_subdomain,cluster_id,cluster_label,is_noise,context_120
698fbf987eb36c285af0a89e,9,22,17,Event,1,1,92,unis | réforme | américaines,False,"Les paroles du président américain vont à l’encontre de celles de son représentant à l’OTAN, Matthew Whitaker,"
698fd2767eb36c285af0a89f,7,21,18,Event,0,0,126,mercredi | 2025 | plusieurs,False,"1,56, c’est le nombre d’enfant par femme en France en 2025. Il n'a jamais été aussi bas depuis la fin de la Première Gue"
698fd4ce7eb36c285af0a8a0,5,13,10,Event,1,0,9,justice | détenus | sénégalais,False,"Vingt-trois autres départements sont en orange, notamment dans le Sud-Ouest. Les perturbations qui arrivent vont réalime"
698fd7267eb36c285af0a8a2,2,6,4,Event,1,1,52,alors | devant | accuse,False,"Alors qu’elle fait la chasse aux programmes et politiques de DEI Diversité, équité, inclusion , l’administration Trump j"
698fd7267eb36c285af0a8a1,5,16,16,Event,0,1,0,président | mercredi | trump,False,"Approuvé par la Chambre des représentants, le texte de loi doit passer par le Sénat où les républicains ne d"
698ff3477eb36c285af0a8a3,6,13,13,Event,0,1,12,annoncé | mardi | défense,False,De nouvelles preuves ont contredit la version délivrée par les agents qui évoquaient la légitime défense. Les deux polic
698ff3477eb36c285af0a8a4,8,16,13,Event,0,1,102,grande | différentes | bouchons,False,Un document rendu public détaille le projet d’acquisition de huit centres de rétention de grande taille et seize sites d
698fff007eb36c285af0a8a5,7,20,16,Event,0,0,27,france | sud | jeudi,False,"Phénomène pop de 2025, la Franco-Congolaise a remporté les prix de la révélation féminine, de la révélation scène, de l’"
69900d107eb36c285af0a8a8,8,17,14,Event,0,0,122,olympiques | médailles | milan,False,"S’il n’a jamais été en mesure de décrocher un titre de champion, le joueur, âgé aujourd’hui de 40ans, est considéré comm"
69900d107eb36c285af0a8a7,4,14,14,Event,1,0,0,président | mercredi | trump,False,Emmanuel Macron a appelé le Vieux Continent à être fier de lui-même face aux attaques répétées de l’administration Trump
69900d107eb36c285af0a8a6,12,30,24,Event,0,0,100,donald | trump | jeudi,False,"Ancien conseiller diplomatique adjoint de l’Elysée, sous Nicolas Sarkozy, l’ex-diplomate se trouve au cœur des dossiers "
69900f687eb36c285af0a8a9,1,6,5,Event,1,0,83,vulnérabilité | découverte | attaquant,False,"départements sont en vigilance orange, particulièrement dans l’ouest du pays. Des débordements sont attendus en raison d"
69900f687eb36c285af0a8aa,3,8,6,Event,1,0,30,unis | arrêté | etats,False,"Mis sous pression par les Etats-Unis, le président colombien, Gustavo Petro, a décidé de reprendre cett"
69901b207eb36c285af0a8ab,9,20,14,Event,0,0,-1,non-clustere,True,Etes-vous prêt e pour une soirée ludique ou plus avec un être cher Le service Pixels du Monde a sélectio
69901b207eb36c285af0a8ac,2,9,7,Event,0,0,142,trump | cortina | plusieurs,False,"Sans répondre à aucun code, mais en imposant les siens, la chanteuse franco-congolaise Theodora, 22 ans, est deve"
69901b207eb36c285af0a8ad,7,19,16,Event,1,1,0,président | mercredi | trump,False,"Au deuxième jour de la conférence de Munich sur la sécurité, le secrétaire d'État américain Marco Rubio doit s'adresser,"
699026d97eb36c285af0a8b1,4,9,5,Event,0,0,15,français | américain | jeux,False,"Le lendemain de l’attaque, le général Tiani avait déjà accusé les présidents français, béninois et ivoirien de soutenir "
699026d97eb36c285af0a8b0,6,16,13,Event,1,1,0,président | mercredi | trump,False,Les démocrates justifient le blocage qui risque d’affecter les contrôles dans les aéroports ou encore la gestion des cat
699026d97eb36c285af0a8af,5,12,12,Event,1,0,0,président | mercredi | trump,False,"Dans sa chronique, l’économiste liste cinq mesures, déjà mises en œuvre à l’étranger, qui pourraient, selon lui, bénéfic"
699026d97eb36c285af0a8b2,4,11,10,Event,0,1,12,annoncé | mardi | défense,False,"Vendredi, la commission électorale avait proclamé largement gagnant le Parti nationaliste du Bangladesh dans le premier "
699026d97eb36c285af0a8ae,2,6,4,Event,0,1,74,analyse | récit | situation,False,"Jonathan Kimmelman, professeur d’éthique biomédicale à l’université McGill à Montréal, constate, dans un entretien au Mo"
699029317eb36c285af0a8b3,7,12,11,Event,0,1,12,annoncé | mardi | défense,False,"Par ailleurs, dans la région de Zaporijia, le chef de l’administration militaire régionale a fait état d’un mort et troi"
699029317eb36c285af0a8b4,5,11,7,Event,1,0,30,unis | arrêté | etats,False,"Après de fortes pluies sur la Garonne liées à la tempête Nils, la vigilance rouge crues reste en vigueur ce week-end, da"
699030397eb36c285af0a8b7,3,7,4,Event,1,0,-1,non-clustere,True,L’un des cinq héritiers réservataires cherche à faire annuler le remariage de son père.
699030397eb36c285af0a8b5,6,15,14,Event,0,0,0,président | mercredi | trump,False,"Le constructeur allemand, qui avait délibérément fraudé sur les niveaux d’émissions de ses moteurs diesel, devrait compa"
699030397eb36c285af0a8b6,6,18,18,Event,1,0,-1,non-clustere,True,Les galeristes Iwan et Manuela Wirth ont choisi le canton suisse des Grisons pour ouvrir leur deuxième adresse. Ils ont 
699034e97eb36c285af0a8b8,4,14,12,Event,0,0,0,président | mercredi | trump,False,"Le chef de la diplomatie américaine Marco Rubio, pour qui l'ordre mondial ancien ""n'existe plus"", doit s'exprimer samedi"
699034e97eb36c285af0a8b9,2,7,6,Event,0,1,61,france | nicolas | venezuela,False,"Cuba ne reçoit plus de brut du Venezuela depuis la capture de Nicolas Maduro par Washington, début janvier. Donald"
699037417eb36c285af0a8bb,2,10,11,Event,1,0,0,président | mercredi | trump,False,"La huitième journée des Jeux olympiques de Milan-Cortina 2026, samedi, pourrait de nouveau offrir des émotions à la délé"
699037417eb36c285af0a8ba,4,13,10,Event,0,0,4,malinin | soirée | prodige,False,"Le Kazakh a remporté l’or au terme d’une soirée marquée par de nombreuses chutes. Ilia Malinin, le prodige américain de"
699037417eb36c285af0a8bc,1,4,3,Event,0,0,38,situation | décrypte | notre,False,"Tom Canetti, notre correspondant à Addis-Abeba, décrypte la situation."
699037427eb36c285af0a8bd,9,18,14,Event,0,0,-1,non-clustere,True,"Durant la guerre, la romancière palestinienne Safaa Al-Nabaheen a travaillé sans relâche à Gaza, malgré les attaques"
699037427eb36c285af0a8be,2,5,3,Event,0,1,74,analyse | récit | situation,False,"Thomas Posado, Maître de conférences en civilisation latino-américaine à l'Universit de Rouen, analyse la situation."
6990399a7eb36c285af0a8bf,5,14,9,Event,1,0,-1,non-clustere,True,"Nous ne voulons pas que nos alliés soient faibles, car cela nous affaiblit. Nous voulons des alliés capables de se"
69903bf27eb36c285af0a8c0,4,13,10,Event,0,0,4,malinin | soirée | prodige,False,"Le Kazakh a remporté l’or au terme d’une soirée marquée par de nombreuses chutes. Ilia Malinin, le prodige américain de"
69903bf27eb36c285af0a8c3,4,19,15,Event,0,0,-1,non-clustere,True,"Un homme, condamné pour terrorisme en 2013, qui menaçait vendredi avec un couteau des gendarmes sous l'Arc de Triomphe"
69903bf27eb36c285af0a8c1,2,4,4,Event,1,0,32,février | pays | célébrations,False,Discours complet de Marco Rubio lors de la conférence de Munich.
69903bf27eb36c285af0a8c4,6,13,8,Event,1,0,140,américain | droits | douane,False,"La France est en ""crue généralisée"", a prévenu vendredi l'organisme de surveillance Vigicrues avec deux départements tou"
69903bf27eb36c285af0a8c2,6,18,14,Event,0,1,0,président | mercredi | trump,False,"Donald Trump a jugé vendredi qu'un renversement du pouvoir ""serait la meilleure chose qui puisse arriver"" en Iran, sur"
699040a27eb36c285af0a8c7,5,14,10,Event,0,0,102,grande | différentes | bouchons,False,"La chanteuse Theodora, grande favorite des Victoires de la musique, a reçu vendredi la Victoire de l'album de l'année po"
699040a27eb36c285af0a8c8,7,18,14,Event,1,0,-1,non-clustere,True,"La Garonne a été maintenue en vigilance rouge aux crues samedi et dimanche en Gironde et Lot-et-Garonne sur fond de ""cru"
699045527eb36c285af0a8c9,3,5,2,Event,1,0,75,loire | vendée | sèvres,False,"De l’Ille-et-Vilaine à l’Ariège, en passant par la Charente-Maritime, une dizaine de départements de l’Ouest sont placés"
699047aa7eb36c285af0a8ca,5,13,10,Event,0,1,20,national | parti | 2024,False,"Défait par le Rassemblement national aux législatives de 2024, le secrétaire national du Parti communiste"
69904a027eb36c285af0a8cd,7,14,10,Event,0,0,15,français | américain | jeux,False,"La demeure, rénovée, recentre le parcours de visite sur son premier occupant, le peintre Ary Scheffer, et le mouvement"
69904a027eb36c285af0a8cc,3,11,10,Event,1,0,-1,non-clustere,True,"Dans son restaurant du 17arrondissement, le Guadeloupéen Jean-Rony Leriche propose la seule expérience gastronomique car"
69904a027eb36c285af0a8cb,4,11,9,Event,0,0,130,français | semaine | france,False,"D’Ivana Trump à Tupac Shakur, en passant par un chasseur d’élan ou une fillette d’un quartier défavorisé, la Néerlandais"
69904c797eb36c285af0a8ce,7,24,18,Event,0,0,100,donald | trump | jeudi,False,"L’intelligence artificielle générative progresse moins vite, car elle manque désormais de données gratuites et d’énergie"
69904ed17eb36c285af0a8cf,10,17,15,Event,0,0,110,capitale | drones | tenus,False,"Très grièvement blessée, la victime a été hospitalisée et placée dans le coma. Une enquête a été ouverte pour violences "
699053817eb36c285af0a8d0,2,10,8,Event,1,0,-1,non-clustere,True,"Le chef de la diplomatie américaine, Marco Rubio, a appelé les Européens samedi, devant la Conférence de Munich sur la s"
699055d97eb36c285af0a8d1,2,10,11,Event,0,0,0,président | mercredi | trump,False,"La huitième journée des Jeux olympiques de Milan-Cortina 2026, samedi, pourrait de nouveau offrir des émotions à la délé"
699055d97eb36c285af0a8d2,4,10,8,Event,1,0,30,unis | arrêté | etats,False,"Les faiblesses structurelles de l’économie thaïlandaise, liées à la dette, la démographie, la gouvernance ou la producti"
699058317eb36c285af0a8d3,8,24,20,Event,1,0,-1,non-clustere,True,"Un an après le classement sans suite de la plainte visant l’ancien secrétaire national des Ecologistes, l’affaire contin"
69905a897eb36c285af0a8d4,5,14,10,Event,0,0,130,français | semaine | france,False,"La Jamaïcaine est à la tête de sa propre maison, qui défile dimanche 15février à la fashion week de New York, et de Proe"
69905a897eb36c285af0a8d5,9,15,16,Event,0,0,117,radis | retrouve | israël,False,"Le radis rose, dont l’arrachage se fait à la main, est aujourd’hui concurrencé par le radis rouge, propulsé par les mara"
69905a897eb36c285af0a8d6,17,28,19,Event,0,1,100,donald | trump | jeudi,False,"Cette semaine, dans le podcast Avec Judith, l’invitée est Karine Lacombe, cheffe du service des maladies infectieuses à "
69905ce17eb36c285af0a8d8,4,15,15,Event,1,1,0,président | mercredi | trump,False,"L'astronaute Sophie Adenot doit intégrer samedi, avec deux Américains et un Russe, la Station spatiale internationale po"
69905ce17eb36c285af0a8d9,2,6,5,Event,1,0,75,loire | vendée | sèvres,False,"En France, 25 personnes sont décédées depuis le début de la saison hivernale dans des avalanches."
69905ce17eb36c285af0a8d7,2,10,8,Event,1,0,-1,non-clustere,True,"Le chef de la diplomatie américaine, Marco Rubio, a appelé les Européens samedi, devant la Conférence de Munich sur la s"
699066427eb36c285af0a8db,6,14,12,Event,0,0,-1,non-clustere,True,"Alors que des organisations de défense des droits humains rapportent que des milliers de manifestants ont été tués, le f"
699066427eb36c285af0a8dc,5,12,12,Event,0,0,-1,non-clustere,True,"Entre flambée du chômage et effondrement financier, l’ère de l’ancienne première ministre déchue Sheikh Hasina, qui prom"
699066427eb36c285af0a8da,9,21,16,Event,0,0,122,olympiques | médailles | milan,False,Les révélations issues des Epstein Files montrent que le réseau tissé par l’homme d’affaires américain s’est étendu
6990689a7eb36c285af0a8df,7,18,14,Event,0,0,86,corée | an | livret,False,"Six jours après la gifle reçue à Paris et trois jours après le limogeage de son coach italien, le club phocéen accueille"
6990689a7eb36c285af0a8dd,5,14,13,Event,1,0,30,unis | arrêté | etats,False,La fermeture de la base stratégique d’Al-Tanf marque l’aboutissement d’un désengagement amorcé de longue date. L
6990689a7eb36c285af0a8de,3,12,10,Event,0,0,139,invitée | professeure | chaire,False,"L’ambassadeur américain à Varsovie, Thomas Rose, a décidé de rompre tout contact avec le président de la Chambre basse p"
69906d4a7eb36c285af0a8e1,3,8,7,Event,0,1,62,lieu | lundi | application,False,Testez vos connaissances sur les révolutions qui ont secoué le monde avec ce test inspiré de l’application
69906d4a7eb36c285af0a8e0,2,7,5,Event,1,0,32,février | pays | célébrations,False,"Le président palestinien a accusé Israël de continuer à violer l’accord de cessez-le-feu avec le Hamas, entré en vigueur"
69906fa27eb36c285af0a8e2,6,17,11,Event,0,1,131,france | critiqué | intérieur,False,Les forces russes utilisaient illégalement cette technologie pour échapper au brouillage et pour améliorer la précision 
699071fa7eb36c285af0a8e4,4,12,9,Event,0,1,62,lieu | lundi | application,False,"Dans sa chronique, Guillemette Faure met en lumière les transformations invisibles de notre époque. Cette semaine, ceux "
699071fa7eb36c285af0a8e5,5,14,11,Event,0,1,99,maison | blanche | ministre,False,La polémique sur la future prise de fonction de la ministre du Budget Amélie de Montchalin à la tête de la Cour
699071fa7eb36c285af0a8e3,4,14,13,Event,1,0,0,président | mercredi | trump,False,"A l’instar des Etats-Unis de Donald Trump, dont s’inspire le dirigeant nationaliste, nous aussi, nous pouvons chasser de"
699076aa7eb36c285af0a8e6,3,5,3,Event,1,0,83,vulnérabilité | découverte | attaquant,False,"L’Ecossaise de 33ans va devenir samedi, à Dublin, la première femme à arbitrer une rencontre du tournoi masculin, après "
699079027eb36c285af0a8e7,9,17,13,Event,0,1,-1,non-clustere,True,"La chercheuse du CNRS, qui multiplie les critiques contre ses pairs et contre des institutions sur le réseau social X, f"
699079027eb36c285af0a8e8,4,14,10,Event,0,1,-1,non-clustere,True,"En2020, il n’avait manqué que 197 voix au second tour à la liste d’union à gauche pour l’emporter dans la préfecture de "
69907db27eb36c285af0a8ea,4,13,10,Event,1,0,-1,non-clustere,True,Nous savons désormais que l’Etat russe a utilisé cette toxine létale pour cibler Alexeï Navalny par crainte de
699082637eb36c285af0a8eb,7,17,16,Event,1,0,112,interroger | américaines | autorités,False,"Dans un entretien exclusif accordé à France 24, le secrétaire général de l'OTAN, Mark Rutte, revient sur l'impact de"
699084bb7eb36c285af0a8ec,3,11,9,Event,1,0,30,unis | arrêté | etats,False,"Les dossiers Epstein ont mis au jour des liens étroits entre le diplomate français et le criminel sexuel américain, à qu"
