event_id,type,score_if,score_local,score_final,niveau,explication,context
6991c3d134efc5d3aac10181,Thing/Abstract/Event/Rely,0.5237,0.4408,0.4905,Normal,Combinaison inhabituelle de features (Isolation Forest).," Venezuela ont mis en lumière l'essor spectaculaire des marchés prédictifs des portails où les gens parient sur tout, des événements sportifs aux prochaines frappes militaires de l'administration Trum"
6992b57434efc5d3aac10329,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4806,0.5054,0.4905,Normal,Combinaison inhabituelle de features (Isolation Forest).,Le chef de la diplomatie américaine Marco Rubio a déclaré dimanche n’avoir aucune raison de remettre en cause la conclusion de cinq pays européens selon lesq
699622626736db9dc26e5a7d,Thing/Abstract/Event/Addition,0.5819,0.3534,0.4905,Normal,Combinaison inhabituelle de features (Isolation Forest).," et de la Garonne, la commune de près de 4000habitants a été sévèrement touchée par la tempête Nils et la crue des deux cours d’eau."
699c77e26736db9dc26e6ca7,Thing/Abstract/Event/Consume,0.5993,0.3273,0.4905,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Sous pression après sa nomination contestée, l’ancienne ministre d’Emmanuel Macron prend ses distances avec les dossiers budgétaires de l’année écoulée."
699c91a76736db9dc26e6d39,Thing/Abstract/Event/Transfer,0.6072,0.3153,0.4905,Normal,Combinaison inhabituelle de features (Isolation Forest).,"La mesure, annoncée par le ministre de l’intérieur, vise à la fois à répondre aux pénuries de main-d’œuvre dont souffrent plusieurs secteurs de l’économie allemande, et à réduir"
69974ed36736db9dc26e5e30,Thing/Abstract/Event/Own,0.5623,0.3825,0.4904,Normal,Combinaison inhabituelle de features (Isolation Forest).,"L’omniprésence de Kim Ju-ae aux côtés de son père, le dirigeant nord-coréen Kim Jong-un, suscite des spéculations sur son rôle. L’adolescente de"
699871e56736db9dc26e61b5,Thing/Abstract/Event,0.5991,0.3273,0.4904,Normal,Combinaison inhabituelle de features (Isolation Forest).," fois depuis son départ du pouvoir, en2021, l’ancienne chancelière a prévu d’assister, vendredi, au congrès de l’Union chrétienne-démocrate. Sa présence alimente les spéculations sur une possible cand"
699b502a6736db9dc26e6993,Thing/Abstract/Event/Addition,0.6658,0.2271,0.4904,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Face aux conditions météorologiques extrêmes attendues, entre fortes chutes de neige et vents puissants, la ville a déclaré l’état d’urgence et instaureraune interdiction de circuler à pa"
6990293734efc5d3aac0fd9c,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4471,0.555,0.4903,Normal,Combinaison inhabituelle de features (Isolation Forest).,un mort et trois blessés dans des attaques intervenues au cours des dernières 24 heures. Il n’a pas précisé les circonstances de ces attaques.
699739be6736db9dc26e5dd7,Thing/Abstract/Event/Transfer,0.5087,0.4628,0.4903,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ernational entre 2001 et 2011.Le Roi Charles III l'a déchu de ses titres en octobre 2025, suite aux révélations sur son amitié avec le financier pédocriminel Jeffrey Epstein."
699c3d336736db9dc26e6b98,Thing/Abstract/Event/Admit,0.4522,0.5475,0.4903,Normal,Combinaison inhabituelle de features (Isolation Forest).,"s logements restent encore très largement inadaptés. C’est notamment le cas de Chamrousse Isère qui accueillera en mars, le retour de la délégation paralympique de Milan-Cortina."
699e96cfad1db2119a5fadef,Thing/Abstract/Event/Engender,0.4999,0.4759,0.4903,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Bodo/Glimt a créé l’exploit en éliminant l’Inter Milan, finaliste l’année passée, en barrage de Ligue des champions."
698d05349966a5e0139f0c7e,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4973,0.4797,0.4902,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Interrogé, le rectorat a déclaré avoir demandé des compléments d’information à l’établissement et dit espérer que l’enquête initiale"
698e043734efc5d3aac0f740,Thing/Abstract/Event/Engender,0.4504,0.5498,0.4902,Normal,Combinaison inhabituelle de features (Isolation Forest).,ux d’air froid descendant du nord du continent. La gestion d’un barrage dans la région du Cordoba a donné lieu à des passes d’armes politiques.
699711e96736db9dc26e5cf7,Thing/Abstract/Event/Addition,0.4357,0.5718,0.4902,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ours placés en vigilance rouge par Météo France la Gironde, le Lot-et-Garonne, la Charente-Maritime et le Maine-et-Loire. Le retour à la normale se fera ensuite de manière très progressive , dit Vigic"
69975aac6736db9dc26e5e7a,Thing/Abstract/Event/Own,0.4787,0.5075,0.4902,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Le British Museum est accusé d'avoir retiré le terme ""Palestine"" de ses expositions sous la pression d'un groupe pro-israélien. En réalité, seuls certains panneaux sur l'A"
698b64cf8f03efde04a87d9e,Thing/Abstract/Event/Addition,0.549,0.4018,0.4901,Normal,Combinaison inhabituelle de features (Isolation Forest).,"urs reprises, ces familles kurdes espèrent rentrer chez elles dans le cadre de l’accord entre Damas et les FDS."
698b9d308f03efde04a87e8e,Thing/Abstract/Event/Own,0.5334,0.4253,0.4901,Normal,Combinaison inhabituelle de features (Isolation Forest).,r leur quatrième journée officielle de compétition. La délégation française a ajouté une médaille à sa besace avec l’argent du biathlète Eric Perrot sur l’individuel.
698d15a69966a5e0139f0ca1,Thing/Abstract/Event/Conduct,0.4807,0.5042,0.4901,Normal,Combinaison inhabituelle de features (Isolation Forest).,"emme, Jessica. Le couple doit notamment répondre à cette question pourquoi la porte de service, qui donnait vers l'extérieur et qui aurait pu sauver des vies, était-elle fermée à clé"
69995ee36736db9dc26e6445,Thing/Abstract/Event/Assessment,0.5061,0.4661,0.4901,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Alors que le gouvernement pensait, par une série de mesures, avoir désamorcé les tensions avec le monde agricole, la Confédération paysanne et la Coordination "
698b361e8f03efde04a87ab2,Thing/Abstract/Event/Discover,0.6324,0.2764,0.49,Normal,Combinaison inhabituelle de features (Isolation Forest).,Une vulnérabilité a été découverte dans ESET Inspect Connector. Elle permet à un attaquant de provoquer une élévation de privilèges.
6998aed56736db9dc26e62fd,Thing/Abstract/Event/Image,0.6384,0.2673,0.49,Normal,Combinaison inhabituelle de features (Isolation Forest).,Deuxième partie de l'édition spéciale qui marque le 4 anniversaire de la guerre en Ukraine.Un conflit dont le lourd bilan humain pourrait atteindre 
6998d6ce6736db9dc26e6372,Thing/Abstract/Event/Transfer,0.6843,0.1984,0.49,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Donald Trump, furieux, s'en est violemment pris vendredi à la Cour suprême, se disant ""profondément déçu"" par sa décision jugeant illégale une bonne partie des droits de douane du prési"
6999b0ed6736db9dc26e659f,Thing/Abstract/Event/Separate,0.5038,0.4692,0.49,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Deux rassemblements qui se font fasse, séparés par un cordon de forces de l'ordre à Rennes. Le premier est organisé pour rendre hommage à Quentin "
699a03176736db9dc26e6696,Thing/Abstract/Event/Get,0.5656,0.3767,0.49,Normal,Combinaison inhabituelle de features (Isolation Forest).,J’avais 20ans . Le Monde interroge une personnalité sur ses années d’études et son passage à l’âge adulte. 
698dfd3b34efc5d3aac0f71d,Thing/Abstract/Event/Own,0.492,0.4868,0.4899,Normal,Combinaison inhabituelle de features (Isolation Forest).,"an d'organisation a déclaré jeudi à l'AFP qu'un report d'un an de la compétition serait bénéfique à son pays, compte tenu du risque élevé de violences électorales durant cette période."
698f16bc34efc5d3aac0fa3f,Thing/Abstract/Event/Encourage,0.4632,0.5301,0.4899,Normal,Combinaison inhabituelle de features (Isolation Forest).,"oire à effectuer un vol dans l'espace, après la pionnière Claudie Haigneré en 1996 et 2001, qui l'a inspirée."
699578ddbe23d23515bb6b87,Thing/Abstract/Event/Own,0.4711,0.518,0.4899,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Avant de mourir, Samuel a publiquement évoqué son niveau de souffrance inimaginable dû au syndrome de fatigue chronique."
699578ddbe23d23515bb6b88,Thing/Abstract/Event/Partof,0.4711,0.518,0.4899,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Avant de mourir, Samuel a publiquement évoqué son niveau de souffrance inimaginable dû au syndrome de fatigue chronique."
699578ddbe23d23515bb6b89,Thing/Abstract/Event/Give,0.4711,0.518,0.4899,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Avant de mourir, Samuel a publiquement évoqué son niveau de souffrance inimaginable dû au syndrome de fatigue chronique."
699e5534ad1db2119a5fad66,Thing/Abstract/Event/Unknown,0.5396,0.4153,0.4899,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Bousculé par la Cour suprême, malmené dans les sondages, Donald Trump va tenter de convaincre les Américains"
699c94016736db9dc26e6d48,Thing/Abstract/Event/Undertake,0.4826,0.5005,0.4898,Normal,Combinaison inhabituelle de features (Isolation Forest).,"s. Ensemble, ils ne disposent que de 66des 150députés pour faire adopter un programme favorable aux entreprises et prévoyant des coupes dans les dépenses sociales."
699de22bad1db2119a5fac6f,Thing/Abstract/Event/Study,0.4145,0.6028,0.4898,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Thierry C. et Christophe J., qui travaillaient de nuit à la brigade des stupéfiants de Paris, ont reconnu avoir remplacé par du plâtre ou du bicar"
698b35fb8f03efde04a87a09,Thing/Abstract/Event/Invite,0.519,0.4457,0.4897,Normal,Combinaison inhabituelle de features (Isolation Forest).,"La commission de discipline de la Ligue de football professionnel va convoquer le Paris Saint-Germain, après les agissements de ses supporteurs pendant le classique de Ligue1, qu"
699745736736db9dc26e5e07,Thing/Abstract/Event/Fire/CriminalFire,0.4545,0.5425,0.4897,Normal,Type tres rare : 2 occurrence(s) sur 11948.,"nt scandée. Ils avaient alors été agressés à coups de poing et de pied, et avaient reçu du mobilier jeté sur eux."
698c52cd9966a5e0139f089d,Thing/Abstract/Event/Follow,0.5133,0.454,0.4896,Normal,Type tres rare : 2 occurrence(s) sur 11948.,Le tribunal correctionnel de Fort-de-France n’a pas suivi les réquisitions du parquet et a condamné 7des 13prévenus pour leurs actions durant les émeutes de 
698dea7634efc5d3aac0f68c,Thing/Abstract/Event/Own,0.5374,0.4178,0.4896,Normal,Combinaison inhabituelle de features (Isolation Forest).,"bé décédé début février près de Toulouse n'a pas permis d'écarter avec certitude la possibilité que sa mort soit liée à l'ingestion de lait infantile, même si la boîte de lait utilisée ne figure pas p"
6995d7426736db9dc26e5914,Thing/Abstract/Event/Estimate,0.531,0.4275,0.4896,Normal,Combinaison inhabituelle de features (Isolation Forest).,"s Jr lors du match aller des barrages de Ligue des Champions la veille face au Benfica Lisbonne. On fait le point avec Benoît Perrochais, chef du service des sports de France 24"
698c8fdf9966a5e0139f0a36,Thing/Abstract/Event/Mix,0.5687,0.3705,0.4894,Normal,Combinaison inhabituelle de features (Isolation Forest).,"L’association Energies renouvelables pour tous plaide pour mettre à l’arrêt quelques réacteurs, de manière tempor"
698df62f34efc5d3aac0f6d8,Thing/Abstract/Event/Respect,0.5859,0.3446,0.4894,Normal,Type tres rare : 5 occurrence(s) sur 11948.,"skeleton des Jeux olympiques d'hiver de Milan-Cortina pour son refus de renoncer à porter un casque honorant des athlètes ukrainiens victimes de la guerre avec la Russie, a déclaré le Comité internati"
698f6d9534efc5d3aac0fc44,Thing/Abstract/Event/Hurt,0.4237,0.588,0.4894,Normal,Combinaison inhabituelle de features (Isolation Forest).,eau qui menaçait des gendarmes effectuant un service d’honneur sous l’Arc de Triomphe à Paris a été blessé de plusieurs balles par l’un d’eux avant d’être conduit à l’hôpital.
699c33d86736db9dc26e6b7c,Thing/Abstract/Event/Invest,0.47,0.5185,0.4894,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Berlin, qui a investi des centaines de milliards d’euros pour se réarmer depuis l’invasion russe de l’Ukraine en 2022, en"
699d7a006736db9dc26e6f7f,Thing/Abstract/Event/Transfer,0.4594,0.5344,0.4894,Normal,Combinaison inhabituelle de features (Isolation Forest).,"s est devenue depuis 2022 un champ de bataille majeur, très fortifiée, avec un réseau de tranchées. Récit de Gulliver Cragg, correspondant en Ukraine"
698c8fdf9966a5e0139f0a34,Thing/Abstract/Event/Engender,0.5284,0.4307,0.4893,Normal,Combinaison inhabituelle de features (Isolation Forest).,"orce en1980, progresse, au détriment de familles palestiniennes installées parfois depuis plusieurs générations."
698f2e3734efc5d3aac0fa8b,Thing/Abstract/Event/Addition,0.536,0.4194,0.4893,Normal,Combinaison inhabituelle de features (Isolation Forest).," vidéos publiés par le département de la Justice américain révèlent les liens entre le pédocriminel et milliardaire américain Jeffrey Epstein et des personnalités mondiales, la Russie se saisit de l'a"
699026e234efc5d3aac0fd8a,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4669,0.5228,0.4893,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Dans sa chronique, l’économiste liste cinq mesures, déjà mises en œuvre à l’étranger, qui pourraient, selon lui, bénéficier à l’économie,"
6992ac1534efc5d3aac10300,Thing/Abstract/Event/Own,0.4736,0.5127,0.4893,Normal,Combinaison inhabituelle de features (Isolation Forest).,"gouvernements, ainsi que les grands patrons du secteur. Le Premier ministre indien Narendra Modi et ses pairs doivent élaborer ""une feuille de route commune pour la gouvernance et la collaboration mon"
69930eb934efc5d3aac104b2,Thing/Abstract/Event/Addition,0.5186,0.4453,0.4893,Normal,Combinaison inhabituelle de features (Isolation Forest).,e couple d’ingénieurs agronomes travaille en coopération avec la nature. Leur devise ferme les yeux et mange
